Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,30102,3,"If Devang has $32$  Apples, Aboli has $36$  Apples, Siddhesh has $64$  Apples and Vaishnavi has $72$  Apples.
Which two pairs will form an equation?
","(Devang , Aboli) and (Siddhesh , Vaishnavi)",,,,"(Devang , Siddhesh) and (Aboli , Vaishnavi)","(Devang , Vaishnavi) and (Aboli , Siddhesh)","(Devang , Vaishnavi) and (Aboli , Neha)",60,3,,,"Since, it is given that the weights of Devang, Aboli, Siddhesh and Vaishnavi
are $32$, $36$, $64$ and $72$ respectively
Now, $\dfrac{32}{36} = 0.89$
Also, $\dfrac{64}{72} = 0.89$
=> $\dfrac{32}{36} = \dfrac{64}{72}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Devang and Aboli , Siddhesh and Vaishnavi
",
text,1,30102,3,"If Neha has $54$  T-shirts, Gargi has $38$  T-shirts, Shivani has $108$  T-shirts and Ishika has $76$  T-shirts.
Which two pairs will form an equation?
","(Neha , Gargi) and (Shivani , Ishika)",,,,"(Neha , Shivani) and (Gargi , Ishika)","(Neha , Ishika) and (Gargi , Shivani)","(Neha , Ishika) and (Gargi , Gautami)",60,3,,,"Since, it is given that the weights of Neha, Gargi, Shivani and Ishika
are $54$, $38$, $108$ and $76$ respectively
Now, $\dfrac{54}{38} = 1.42$
Also, $\dfrac{108}{76} = 1.42$
=> $\dfrac{54}{38} = \dfrac{108}{76}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Neha and Gargi , Shivani and Ishika
",
text,1,30102,3,"If Shantanu has $64$  books, Pranali has $32$  books, Chaitrali has $72$  books and Dharmesh has $36$  books.
Which two pairs will form an equation?
","(Shantanu , Pranali) and (Chaitrali , Dharmesh)",,,,"(Shantanu , Chaitrali) and (Pranali , Dharmesh)","(Shantanu , Dharmesh) and (Pranali , Chaitrali)","(Shantanu , Dharmesh) and (Pranali , Tanvi)",60,3,,,"Since, it is given that the weights of Shantanu, Pranali, Chaitrali and Dharmesh
are $64$, $32$, $72$ and $36$ respectively
Now, $\dfrac{64}{32} = 2.00$
Also, $\dfrac{72}{36} = 2.00$
=> $\dfrac{64}{32} = \dfrac{72}{36}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Shantanu and Pranali , Chaitrali and Dharmesh
",
text,1,30102,3,"If Ankita weighs $50$ Kg and Abhijeet weighs $54$ Kg, Kshitij weighs $108$ Kg and Aditi weighs $100$ Kg.
Which two pairs will form an equation?
","(Ankita , Abhijeet) and (Kshitij , Aditi)",,,,"(Ankita , Kshitij) and (Abhijeet , Aditi)","(Ankita , Aditi) and (Abhijeet , Kshitij)","(Ankita , Aditi) and (Abhijeet , Gagan)",60,3,,,"Since, it is given that the weights of Ankita, Abhijeet, Kshitij and Aditi
are $50$, $54$, $108$ and $100$ respectively
Now, $\dfrac{50}{54} = 0.93$
Also, $\dfrac{100}{108} = 0.93$
=> $\dfrac{50}{54} = \dfrac{100}{108}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Ankita and Abhijeet , Kshitij and Aditi
",
text,1,30102,3,"If Kshitij weighs $44$ Kg and Veerja weighs $36$ Kg, Shivani weighs $72$ Kg and Akshata weighs $88$ Kg.
Which two pairs will form an equation?
","(Kshitij , Veerja) and (Shivani , Akshata)",,,,"(Kshitij , Shivani) and (Veerja , Akshata)","(Kshitij , Akshata) and (Veerja , Shivani)","(Kshitij , Akshata) and (Veerja , Varun)",60,3,,,"Since, it is given that the weights of Kshitij, Veerja, Shivani and Akshata
are $44$, $36$, $72$ and $88$ respectively
Now, $\dfrac{44}{36} = 1.22$
Also, $\dfrac{88}{72} = 1.22$
=> $\dfrac{44}{36} = \dfrac{88}{72}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Kshitij and Veerja , Shivani and Akshata
",
text,1,30102,3,"If Mihir has $54$  sheets, Gargi has $56$  sheets, Manali has $108$  sheets and Soham has $112$  sheets.
Which two pairs will form an equation?
","(Mihir , Gargi) and (Manali , Soham)",,,,"(Mihir , Manali) and (Gargi , Soham)","(Mihir , Soham) and (Gargi , Manali)","(Mihir , Soham) and (Gargi , Vaishnavi)",60,3,,,"Since, it is given that the weights of Mihir, Gargi, Manali and Soham
are $54$, $56$, $108$ and $112$ respectively
Now, $\dfrac{54}{56} = 0.96$
Also, $\dfrac{108}{112} = 0.96$
=> $\dfrac{54}{56} = \dfrac{108}{112}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Mihir and Gargi , Manali and Soham
",
text,1,30102,3,"If Manali weighs $36$ Kg and Utkarsh weighs $28$ Kg, Gayatri weighs $72$ Kg and Ankita weighs $56$ Kg.
Which two pairs will form an equation?
","(Manali , Utkarsh) and (Gayatri , Ankita)",,,,"(Manali , Gayatri) and (Utkarsh , Ankita)","(Manali , Ankita) and (Utkarsh , Gayatri)","(Manali , Ankita) and (Utkarsh , Ishika)",60,3,,,"Since, it is given that the weights of Manali, Utkarsh, Gayatri and Ankita
are $36$, $28$, $72$ and $56$ respectively
Now, $\dfrac{36}{28} = 1.29$
Also, $\dfrac{72}{56} = 1.29$
=> $\dfrac{36}{28} = \dfrac{72}{56}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Manali and Utkarsh , Gayatri and Ankita
",
text,1,30102,3,"If Pranali weighs $46$ Kg and Manish weighs $38$ Kg, Ganesh weighs $76$ Kg and Om weighs $92$ Kg.
Which two pairs will form an equation?
","(Pranali , Manish) and (Ganesh , Om)",,,,"(Pranali , Ganesh) and (Manish , Om)","(Pranali , Om) and (Manish , Ganesh)","(Pranali , Om) and (Manish , Vedang)",60,3,,,"Since, it is given that the weights of Pranali, Manish, Ganesh and Om
are $46$, $38$, $76$ and $92$ respectively
Now, $\dfrac{46}{38} = 1.21$
Also, $\dfrac{92}{76} = 1.21$
=> $\dfrac{46}{38} = \dfrac{92}{76}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Pranali and Manish , Ganesh and Om
",
text,1,30102,3,"If Vedang has $34$  pencils, Aakriti has $46$  pencils, Sanket has $92$  pencils and Akshata has $68$  pencils.
Which two pairs will form an equation?
","(Vedang , Aakriti) and (Sanket , Akshata)",,,,"(Vedang , Sanket) and (Aakriti , Akshata)","(Vedang , Akshata) and (Aakriti , Sanket)","(Vedang , Akshata) and (Aakriti , Ganesh)",60,3,,,"Since, it is given that the weights of Vedang, Aakriti, Sanket and Akshata
are $34$, $46$, $92$ and $68$ respectively
Now, $\dfrac{34}{46} = 0.74$
Also, $\dfrac{68}{92} = 0.74$
=> $\dfrac{34}{46} = \dfrac{68}{92}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vedang and Aakriti , Sanket and Akshata
",
text,1,30102,3,"If Onkar weighs $28$ Kg and Vinay weighs $34$ Kg, Aniket weighs $56$ Kg and Suyash weighs $68$ Kg.
Which two pairs will form an equation?
","(Onkar , Vinay) and (Aniket , Suyash)",,,,"(Onkar , Aniket) and (Vinay , Suyash)","(Onkar , Suyash) and (Vinay , Aniket)","(Onkar , Suyash) and (Vinay , Gaurav)",60,3,,,"Since, it is given that the weights of Onkar, Vinay, Aniket and Suyash
are $28$, $34$, $56$ and $68$ respectively
Now, $\dfrac{28}{34} = 0.82$
Also, $\dfrac{56}{68} = 0.82$
=> $\dfrac{28}{34} = \dfrac{56}{68}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Onkar and Vinay , Aniket and Suyash
",
text,1,30102,3,"If Tanmay has $34$  T-shirts, Aniket has $26$  T-shirts, Vedang has $68$  T-shirts and Yash has $52$  T-shirts.
Which two pairs will form an equation?
","(Tanmay , Aniket) and (Vedang , Yash)",,,,"(Tanmay , Vedang) and (Aniket , Yash)","(Tanmay , Yash) and (Aniket , Vedang)","(Tanmay , Yash) and (Aniket , Tejas)",60,3,,,"Since, it is given that the weights of Tanmay, Aniket, Vedang and Yash
are $34$, $26$, $68$ and $52$ respectively
Now, $\dfrac{34}{26} = 1.31$
Also, $\dfrac{68}{52} = 1.31$
=> $\dfrac{34}{26} = \dfrac{68}{52}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Tanmay and Aniket , Vedang and Yash
",
text,1,30102,3,"If Aakash has $50$  pens, Neha has $28$  pens, Atharva has $56$  pens and Chaitanya has $100$  pens.
Which two pairs will form an equation?
","(Aakash , Neha) and (Atharva , Chaitanya)",,,,"(Aakash , Atharva) and (Neha , Chaitanya)","(Aakash , Chaitanya) and (Neha , Atharva)","(Aakash , Chaitanya) and (Neha , Tushar)",60,3,,,"Since, it is given that the weights of Aakash, Neha, Atharva and Chaitanya
are $50$, $28$, $56$ and $100$ respectively
Now, $\dfrac{50}{28} = 1.79$
Also, $\dfrac{100}{56} = 1.79$
=> $\dfrac{50}{28} = \dfrac{100}{56}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Aakash and Neha , Atharva and Chaitanya
",
text,1,30102,3,"If Yogesh has $88$  Cookies, Kajal has $44$  Cookies, Neha has $104$  Cookies and Onkar has $52$  Cookies.
Which two pairs will form an equation?
","(Yogesh , Kajal) and (Neha , Onkar)",,,,"(Yogesh , Neha) and (Kajal , Onkar)","(Yogesh , Onkar) and (Kajal , Neha)","(Yogesh , Onkar) and (Kajal , Aboli)",60,3,,,"Since, it is given that the weights of Yogesh, Kajal, Neha and Onkar
are $88$, $44$, $104$ and $52$ respectively
Now, $\dfrac{88}{44} = 2.00$
Also, $\dfrac{104}{52} = 2.00$
=> $\dfrac{88}{44} = \dfrac{104}{52}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Yogesh and Kajal , Neha and Onkar
",
text,1,30102,3,"If Siddhesh weighs $42$ Kg and Chaitanya weighs $32$ Kg, Vinay weighs $84$ Kg and Pooja weighs $64$ Kg.
Which two pairs will form an equation?
","(Siddhesh , Chaitanya) and (Vinay , Pooja)",,,,"(Siddhesh , Vinay) and (Chaitanya , Pooja)","(Siddhesh , Pooja) and (Chaitanya , Vinay)","(Siddhesh , Pooja) and (Chaitanya , Pranali)",60,3,,,"Since, it is given that the weights of Siddhesh, Chaitanya, Vinay and Pooja
are $42$, $32$, $84$ and $64$ respectively
Now, $\dfrac{42}{32} = 1.31$
Also, $\dfrac{84}{64} = 1.31$
=> $\dfrac{42}{32} = \dfrac{84}{64}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Siddhesh and Chaitanya , Vinay and Pooja
",
text,1,30102,3,"If Nishi has $28$  toys, Aruni has $30$  toys, Sanket has $56$  toys and Manish has $60$  toys.
Which two pairs will form an equation?
","(Nishi , Aruni) and (Sanket , Manish)",,,,"(Nishi , Sanket) and (Aruni , Manish)","(Nishi , Manish) and (Aruni , Sanket)","(Nishi , Manish) and (Aruni , Aruni)",60,3,,,"Since, it is given that the weights of Nishi, Aruni, Sanket and Manish
are $28$, $30$, $56$ and $60$ respectively
Now, $\dfrac{28}{30} = 0.93$
Also, $\dfrac{56}{60} = 0.93$
=> $\dfrac{28}{30} = \dfrac{56}{60}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Nishi and Aruni , Sanket and Manish
",
text,1,30102,3,"If Vinay weighs $112$ Kg and Devang weighs $56$ Kg, Chaitrali weighs $108$ Kg and Dhriti weighs $54$ Kg.
Which two pairs will form an equation?
","(Vinay , Devang) and (Chaitrali , Dhriti)",,,,"(Vinay , Chaitrali) and (Devang , Dhriti)","(Vinay , Dhriti) and (Devang , Chaitrali)","(Vinay , Dhriti) and (Devang , Sachin)",60,3,,,"Since, it is given that the weights of Vinay, Devang, Chaitrali and Dhriti
are $112$, $56$, $108$ and $54$ respectively
Now, $\dfrac{112}{56} = 2.00$
Also, $\dfrac{108}{54} = 2.00$
=> $\dfrac{112}{56} = \dfrac{108}{54}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vinay and Devang , Chaitrali and Dhriti
",
text,1,30102,3,"If Gopal weighs $36$ Kg and Ninad weighs $60$ Kg, Pranali weighs $72$ Kg and Manali weighs $30$ Kg.
Which two pairs will form an equation?
","(Gopal , Pranali) and (Ninad , Manali)",,,,"(Gopal , Ninad) and (Pranali , Manali)","(Gopal , Manali) and (Ninad , Pranali)","(Gopal , Tanmay) and (Ninad , Pranali)",60,3,,,"Since, it is given that the weights of Gopal, Ninad, Pranali and Manali
are $36$, $60$, $72$ and $30$ respectively
Now, $\dfrac{36}{72} = 0.50$
Also, $\dfrac{30}{60} = 0.50$
=> $\dfrac{36}{72} = \dfrac{30}{60}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Gopal and Pranali , Ninad and Manali
",
text,1,30102,3,"If Siddhesh weighs $72$ Kg and Anuja weighs $36$ Kg, Nishi weighs $60$ Kg and Shivani weighs $30$ Kg.
Which two pairs will form an equation?
","(Siddhesh , Anuja) and (Nishi , Shivani)",,,,"(Siddhesh , Nishi) and (Anuja , Shivani)","(Siddhesh , Shivani) and (Anuja , Nishi)","(Siddhesh , Shivani) and (Anuja , Pooja)",60,3,,,"Since, it is given that the weights of Siddhesh, Anuja, Nishi and Shivani
are $72$, $36$, $60$ and $30$ respectively
Now, $\dfrac{72}{36} = 2.00$
Also, $\dfrac{60}{30} = 2.00$
=> $\dfrac{72}{36} = \dfrac{60}{30}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Siddhesh and Anuja , Nishi and Shivani
",
text,1,30102,3,"If Vaishnavi has $54$  Bananas, Yuti has $46$  Bananas, Gaurav has $108$  Bananas and Prathamesh has $92$  Bananas.
Which two pairs will form an equation?
","(Vaishnavi , Yuti) and (Gaurav , Prathamesh)",,,,"(Vaishnavi , Gaurav) and (Yuti , Prathamesh)","(Vaishnavi , Prathamesh) and (Yuti , Gaurav)","(Vaishnavi , Prathamesh) and (Yuti , Aakriti)",60,3,,,"Since, it is given that the weights of Vaishnavi, Yuti, Gaurav and Prathamesh
are $54$, $46$, $108$ and $92$ respectively
Now, $\dfrac{54}{46} = 1.17$
Also, $\dfrac{108}{92} = 1.17$
=> $\dfrac{54}{46} = \dfrac{108}{92}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Vaishnavi and Yuti , Gaurav and Prathamesh
",
text,1,30102,3,"If Yuti weighs $34$ Kg and Aakash weighs $36$ Kg, Isha weighs $68$ Kg and Siddhesh weighs $72$ Kg.
Which two pairs will form an equation?
","(Yuti , Aakash) and (Isha , Siddhesh)",,,,"(Yuti , Isha) and (Aakash , Siddhesh)","(Yuti , Siddhesh) and (Aakash , Isha)","(Yuti , Siddhesh) and (Aakash , Tejas)",60,3,,,"Since, it is given that the weights of Yuti, Aakash, Isha and Siddhesh
are $34$, $36$, $68$ and $72$ respectively
Now, $\dfrac{34}{36} = 0.94$
Also, $\dfrac{68}{72} = 0.94$
=> $\dfrac{34}{36} = \dfrac{68}{72}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Yuti and Aakash , Isha and Siddhesh
",
text,1,30102,3,"If Rahul weighs $36$ Kg and Chaitanya weighs $34$ Kg, Suyash weighs $72$ Kg and Neha weighs $68$ Kg.
Which two pairs will form an equation?
","(Rahul , Chaitanya) and (Suyash , Neha)",,,,"(Rahul , Suyash) and (Chaitanya , Neha)","(Rahul , Neha) and (Chaitanya , Suyash)","(Rahul , Neha) and (Chaitanya , Utkarsh)",60,3,,,"Since, it is given that the weights of Rahul, Chaitanya, Suyash and Neha
are $36$, $34$, $72$ and $68$ respectively
Now, $\dfrac{36}{34} = 1.06$
Also, $\dfrac{72}{68} = 1.06$
=> $\dfrac{36}{34} = \dfrac{72}{68}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Rahul and Chaitanya , Suyash and Neha
",
text,1,30102,3,"If Soham weighs $80$ Kg and Shivani weighs $40$ Kg, Anmol weighs $84$ Kg and Varun weighs $42$ Kg.
Which two pairs will form an equation?
","(Soham , Shivani) and (Anmol , Varun)",,,,"(Soham , Anmol) and (Shivani , Varun)","(Soham , Varun) and (Shivani , Anmol)","(Soham , Varun) and (Shivani , Aniket)",60,3,,,"Since, it is given that the weights of Soham, Shivani, Anmol and Varun
are $80$, $40$, $84$ and $42$ respectively
Now, $\dfrac{80}{40} = 2.00$
Also, $\dfrac{84}{42} = 2.00$
=> $\dfrac{80}{40} = \dfrac{84}{42}$
=> L.H.S = R.H.S
As we know that,
An Equation is a mathematical statement consisting of an equal symbol between two expressions having the same value.
Therefore, according to the question,
The two pairs which will form an equation are : Soham and Shivani , Anmol and Varun
",
