Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,v3_15,30203,7,"Vaibhav has some shirts. Vaibhav sells 2 of them in the market and left with 79 shirts How many shirts Vaibhav had initially ?.
",Vaibhav had 81 shirts,,,,Vaibhav had 82 shirts,Vaibhav had 76 shirts,Vaibhav had 77 shirts,60,3,,,"Let us assume that the number of shirts with Vaibhav at first be $x$<br/>Vaibhav sold $2$shirts and left with $79$shirts<br/> Number of shirts left =  Number of shirts initially -  Number of shirts sold at the market <br/> Therefore,$x -2 = 79$ <br/>$x - 2 + 2 = 79 + 2$   (Add $2$ to both sides)<br/>$ x + 0 =81$<br/>$ x = 81$<br/> Thus, there were $81$ shirts with Vaibhav at first",
text,v3_15,30203,7,"Isha has some pencils. Isha sells 9 of them in the market and left with 88 pencils How many pencils Isha had initially ?.
",Isha had 97 pencils,,,,Isha had 98 pencils,Isha had 78 pencils,Isha had 79 pencils,60,3,,,"Let us assume that the number of pencils with Isha at first be $x$<br/>Isha sold $9$pencils and left with $88$pencils<br/> Number of pencils left =  Number of pencils initially -  Number of pencils sold at the market <br/> Therefore,$x -9 = 88$ <br/>$x - 9 + 9 = 88 + 9$   (Add $9$ to both sides)<br/>$ x + 0 =97$<br/>$ x = 97$<br/> Thus, there were $97$ pencils with Isha at first",
text,v3_15,30203,7,"Aakriti has some chocolates. Aakriti sells 27 of them in the market and left with 53 chocolates How many chocolates Aakriti had initially ?.
",Aakriti had 80 chocolates,,,,Aakriti had 81 chocolates,Aakriti had 25 chocolates,Aakriti had 26 chocolates,60,3,,,"Let us assume that the number of chocolates with Aakriti at first be $x$<br/>Aakriti sold $27$chocolates and left with $53$chocolates<br/> Number of chocolates left =  Number of chocolates initially -  Number of chocolates sold at the market <br/> Therefore,$x -27 = 53$ <br/>$x - 27 + 27 = 53 + 27$   (Add $27$ to both sides)<br/>$ x + 0 =80$<br/>$ x = 80$<br/> Thus, there were $80$ chocolates with Aakriti at first",
text,v3_15,30203,7,"Siddhesh has some sheets. Siddhesh sells 20 of them in the market and left with 97 sheets How many sheets Siddhesh had initially ?.
",Siddhesh had 117 sheets,,,,Siddhesh had 118 sheets,Siddhesh had 76 sheets,Siddhesh had 77 sheets,60,3,,,"Let us assume that the number of sheets with Siddhesh at first be $x$<br/>Siddhesh sold $20$sheets and left with $97$sheets<br/> Number of sheets left =  Number of sheets initially -  Number of sheets sold at the market <br/> Therefore,$x -20 = 97$ <br/>$x - 20 + 20 = 97 + 20$   (Add $20$ to both sides)<br/>$ x + 0 =117$<br/>$ x = 117$<br/> Thus, there were $117$ sheets with Siddhesh at first",
text,v3_15,30203,7,"Siddhesh has some Cookies. Siddhesh sells 19 of them in the market and left with 72 Cookies How many Cookies Siddhesh had initially ?.
",Siddhesh had 91 Cookies,,,,Siddhesh had 92 Cookies,Siddhesh had 52 Cookies,Siddhesh had 53 Cookies,60,3,,,"Let us assume that the number of Cookies with Siddhesh at first be $x$<br/>Siddhesh sold $19$Cookies and left with $72$Cookies<br/> Number of Cookies left =  Number of Cookies initially -  Number of Cookies sold at the market <br/> Therefore,$x -19 = 72$ <br/>$x - 19 + 19 = 72 + 19$   (Add $19$ to both sides)<br/>$ x + 0 =91$<br/>$ x = 91$<br/> Thus, there were $91$ Cookies with Siddhesh at first",
text,v3_15,30203,7,"Gaurav has some chocolates. Gaurav sells 16 of them in the market and left with 64 chocolates How many chocolates Gaurav had initially ?.
",Gaurav had 80 chocolates,,,,Gaurav had 81 chocolates,Gaurav had 47 chocolates,Gaurav had 48 chocolates,60,3,,,"Let us assume that the number of chocolates with Gaurav at first be $x$<br/>Gaurav sold $16$chocolates and left with $64$chocolates<br/> Number of chocolates left =  Number of chocolates initially -  Number of chocolates sold at the market <br/> Therefore,$x -16 = 64$ <br/>$x - 16 + 16 = 64 + 16$   (Add $16$ to both sides)<br/>$ x + 0 =80$<br/>$ x = 80$<br/> Thus, there were $80$ chocolates with Gaurav at first",
text,v3_15,30203,7,"Shivani has some pens. Shivani sells 8 of them in the market and left with 63 pens How many pens Shivani had initially ?.
",Shivani had 71 pens,,,,Shivani had 72 pens,Shivani had 54 pens,Shivani had 55 pens,60,3,,,"Let us assume that the number of pens with Shivani at first be $x$<br/>Shivani sold $8$pens and left with $63$pens<br/> Number of pens left =  Number of pens initially -  Number of pens sold at the market <br/> Therefore,$x -8 = 63$ <br/>$x - 8 + 8 = 63 + 8$   (Add $8$ to both sides)<br/>$ x + 0 =71$<br/>$ x = 71$<br/> Thus, there were $71$ pens with Shivani at first",
text,v3_15,30203,7,"Gopal has some candies. Gopal sells 7 of them in the market and left with 45 candies How many candies Gopal had initially ?.
",Gopal had 52 candies,,,,Gopal had 53 candies,Gopal had 37 candies,Gopal had 38 candies,60,3,,,"Let us assume that the number of candies with Gopal at first be $x$<br/>Gopal sold $7$candies and left with $45$candies<br/> Number of candies left =  Number of candies initially -  Number of candies sold at the market <br/> Therefore,$x -7 = 45$ <br/>$x - 7 + 7 = 45 + 7$   (Add $7$ to both sides)<br/>$ x + 0 =52$<br/>$ x = 52$<br/> Thus, there were $52$ candies with Gopal at first",
text,v3_15,30203,7,"Vinay has some books. Vinay sells 23 of them in the market and left with 57 books How many books Vinay had initially ?.
",Vinay had 80 books,,,,Vinay had 81 books,Vinay had 33 books,Vinay had 34 books,60,3,,,"Let us assume that the number of books with Vinay at first be $x$<br/>Vinay sold $23$books and left with $57$books<br/> Number of books left =  Number of books initially -  Number of books sold at the market <br/> Therefore,$x -23 = 57$ <br/>$x - 23 + 23 = 57 + 23$   (Add $23$ to both sides)<br/>$ x + 0 =80$<br/>$ x = 80$<br/> Thus, there were $80$ books with Vinay at first",
text,v3_15,30203,7,"Aabha has some shirts. Aabha sells 7 of them in the market and left with 98 shirts How many shirts Aabha had initially ?.
",Aabha had 105 shirts,,,,Aabha had 106 shirts,Aabha had 90 shirts,Aabha had 91 shirts,60,3,,,"Let us assume that the number of shirts with Aabha at first be $x$<br/>Aabha sold $7$shirts and left with $98$shirts<br/> Number of shirts left =  Number of shirts initially -  Number of shirts sold at the market <br/> Therefore,$x -7 = 98$ <br/>$x - 7 + 7 = 98 + 7$   (Add $7$ to both sides)<br/>$ x + 0 =105$<br/>$ x = 105$<br/> Thus, there were $105$ shirts with Aabha at first",
text,v3_15,30203,7,"Tanvi has some pants. Tanvi sells 34 of them in the market and left with 93 pants How many pants Tanvi had initially ?.
",Tanvi had 127 pants,,,,Tanvi had 128 pants,Tanvi had 58 pants,Tanvi had 59 pants,60,3,,,"Let us assume that the number of pants with Tanvi at first be $x$<br/>Tanvi sold $34$pants and left with $93$pants<br/> Number of pants left =  Number of pants initially -  Number of pants sold at the market <br/> Therefore,$x -34 = 93$ <br/>$x - 34 + 34 = 93 + 34$   (Add $34$ to both sides)<br/>$ x + 0 =127$<br/>$ x = 127$<br/> Thus, there were $127$ pants with Tanvi at first",
text,v3_15,30203,7,"Abhijeet has some Watermelons. Abhijeet sells 26 of them in the market and left with 86 Watermelons How many Watermelons Abhijeet had initially ?.
",Abhijeet had 112 Watermelons,,,,Abhijeet had 113 Watermelons,Abhijeet had 59 Watermelons,Abhijeet had 60 Watermelons,60,3,,,"Let us assume that the number of Watermelons with Abhijeet at first be $x$<br/>Abhijeet sold $26$Watermelons and left with $86$Watermelons<br/> Number of Watermelons left =  Number of Watermelons initially -  Number of Watermelons sold at the market <br/> Therefore,$x -26 = 86$ <br/>$x - 26 + 26 = 86 + 26$   (Add $26$ to both sides)<br/>$ x + 0 =112$<br/>$ x = 112$<br/> Thus, there were $112$ Watermelons with Abhijeet at first",
text,v3_15,30203,7,"Saloni has some Sheeps. Saloni sells 3 of them in the market and left with 77 Sheeps How many Sheeps Saloni had initially ?.
",Saloni had 80 Sheeps,,,,Saloni had 81 Sheeps,Saloni had 73 Sheeps,Saloni had 74 Sheeps,60,3,,,"Let us assume that the number of Sheeps with Saloni at first be $x$<br/>Saloni sold $3$Sheeps and left with $77$Sheeps<br/> Number of Sheeps left =  Number of Sheeps initially -  Number of Sheeps sold at the market <br/> Therefore,$x -3 = 77$ <br/>$x - 3 + 3 = 77 + 3$   (Add $3$ to both sides)<br/>$ x + 0 =80$<br/>$ x = 80$<br/> Thus, there were $80$ Sheeps with Saloni at first",
text,v3_15,30203,7,"Atharva has some pens. Atharva sells 13 of them in the market and left with 73 pens How many pens Atharva had initially ?.
",Atharva had 86 pens,,,,Atharva had 87 pens,Atharva had 59 pens,Atharva had 60 pens,60,3,,,"Let us assume that the number of pens with Atharva at first be $x$<br/>Atharva sold $13$pens and left with $73$pens<br/> Number of pens left =  Number of pens initially -  Number of pens sold at the market <br/> Therefore,$x -13 = 73$ <br/>$x - 13 + 13 = 73 + 13$   (Add $13$ to both sides)<br/>$ x + 0 =86$<br/>$ x = 86$<br/> Thus, there were $86$ pens with Atharva at first",
text,v3_15,30203,7,"Suyash has some chocolates. Suyash sells 21 of them in the market and left with 80 chocolates How many chocolates Suyash had initially ?.
",Suyash had 101 chocolates,,,,Suyash had 102 chocolates,Suyash had 58 chocolates,Suyash had 59 chocolates,60,3,,,"Let us assume that the number of chocolates with Suyash at first be $x$<br/>Suyash sold $21$chocolates and left with $80$chocolates<br/> Number of chocolates left =  Number of chocolates initially -  Number of chocolates sold at the market <br/> Therefore,$x -21 = 80$ <br/>$x - 21 + 21 = 80 + 21$   (Add $21$ to both sides)<br/>$ x + 0 =101$<br/>$ x = 101$<br/> Thus, there were $101$ chocolates with Suyash at first",
text,v3_15,30203,7,"Atharva has some candies. Atharva sells 11 of them in the market and left with 60 candies How many candies Atharva had initially ?.
",Atharva had 71 candies,,,,Atharva had 72 candies,Atharva had 48 candies,Atharva had 49 candies,60,3,,,"Let us assume that the number of candies with Atharva at first be $x$<br/>Atharva sold $11$candies and left with $60$candies<br/> Number of candies left =  Number of candies initially -  Number of candies sold at the market <br/> Therefore,$x -11 = 60$ <br/>$x - 11 + 11 = 60 + 11$   (Add $11$ to both sides)<br/>$ x + 0 =71$<br/>$ x = 71$<br/> Thus, there were $71$ candies with Atharva at first",
text,v3_15,30203,7,"Vivek has some books. Vivek sells 15 of them in the market and left with 90 books How many books Vivek had initially ?.
",Vivek had 105 books,,,,Vivek had 106 books,Vivek had 74 books,Vivek had 75 books,60,3,,,"Let us assume that the number of books with Vivek at first be $x$<br/>Vivek sold $15$books and left with $90$books<br/> Number of books left =  Number of books initially -  Number of books sold at the market <br/> Therefore,$x -15 = 90$ <br/>$x - 15 + 15 = 90 + 15$   (Add $15$ to both sides)<br/>$ x + 0 =105$<br/>$ x = 105$<br/> Thus, there were $105$ books with Vivek at first",
text,v3_15,30203,7,"Tanvi has some candies. Tanvi sells 12 of them in the market and left with 62 candies How many candies Tanvi had initially ?.
",Tanvi had 74 candies,,,,Tanvi had 75 candies,Tanvi had 49 candies,Tanvi had 50 candies,60,3,,,"Let us assume that the number of candies with Tanvi at first be $x$<br/>Tanvi sold $12$candies and left with $62$candies<br/> Number of candies left =  Number of candies initially -  Number of candies sold at the market <br/> Therefore,$x -12 = 62$ <br/>$x - 12 + 12 = 62 + 12$   (Add $12$ to both sides)<br/>$ x + 0 =74$<br/>$ x = 74$<br/> Thus, there were $74$ candies with Tanvi at first",
text,v3_15,30203,7,"Veerja has some chocolates. Veerja sells 9 of them in the market and left with 85 chocolates How many chocolates Veerja had initially ?.
",Veerja had 94 chocolates,,,,Veerja had 95 chocolates,Veerja had 75 chocolates,Veerja had 76 chocolates,60,3,,,"Let us assume that the number of chocolates with Veerja at first be $x$<br/>Veerja sold $9$chocolates and left with $85$chocolates<br/> Number of chocolates left =  Number of chocolates initially -  Number of chocolates sold at the market <br/> Therefore,$x -9 = 85$ <br/>$x - 9 + 9 = 85 + 9$   (Add $9$ to both sides)<br/>$ x + 0 =94$<br/>$ x = 94$<br/> Thus, there were $94$ chocolates with Veerja at first",
