Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,Text,30202,1,"Shusma lent 31 books to Arujun, now Shusma has 1 books. Select the correct statement from below to solve for $x$.",$ x - 31 + 31 = 1 + 31 $,,,,$ x - 31 - 31 = 1 - 31 $,$ (x - 31) \times 31 = 1 \times 31 $,$ (x - 31) \div 31 = 1 \div 31 $,60,3,,,Let the initial number of items be $x$.<br>Since 31 items were lent we can write that as $x - 31$<br>Since 1 items are now left we can write the equation as $x - 31 = 1$<br>Add 31 on both sides<br>We get the equation as $x - 31 + 31 = 1 + 31$,
text,Text,30202,1,"Ali spent 23 hours Shopping, now Ali has 15 hours left. Select the correct statement from below to solve for $x$.",$ x - 23 + 23 = 15 + 23 $,,,,$ x - 23 - 23 = 15 - 23 $,$ (x - 23) \times 23 = 15 \times 23 $,$ (x - 23) \div 23 = 15 \div 23 $,60,3,,,Let the initial time be $x$.<br>Since 23 Hours were spent we can write the equation as $x - 23$<br>Since 15 Hours are left we can write the equation as $x - 23 = 15$<br>Adding 23 on both sides<br>We get the equation as $x - 23 + 23 = 15 + 23$,
text,Text,30202,1,Aditya lost 11 bracelets now Aditya has 35 bracelets. Select the correct statement from below to solve for $x$.,$ x - 11 + 11 = 35 + 11 $,,,,$ x - 11 - 11 = 35 - 11 $,$ (x - 11) \times 11 = 35 \times 11 $,$ (x - 11) \div 11 = 35 \div 11 $,60,3,,,Let the initial number of items be $x$.<br>Since 11 items were lost we can write that as $x - 11$<br>Since 35 items are now left we can write the equation as $x - 11 = 35$<br>Add 11 on both sides<br>We get the equation as $x - 11 + 11 = 35 + 11$,
text,Text,30202,1,Sita lost 41 shirt buttons now Sita has 8 shirt buttons. Select the correct statement from below to solve for $x$.,$ x - 41 + 41 = 8 + 41 $,,,,$ x - 41 - 41 = 8 - 41 $,$ (x - 41) \times 41 = 8 \times 41 $,$ (x - 41) \div 41 = 8 \div 41 $,60,3,,,Let the initial number of items be $x$.<br>Since 41 items were lost we can write that as $x - 41$<br>Since 8 items are now left we can write the equation as $x - 41 = 8$<br>Add 41 on both sides<br>We get the equation as $x - 41 + 41 = 8 + 41$,
text,Text,30202,1,Sita lost 39 pages now Sita has 9 pages. Select the correct statement from below to solve for $x$.,$ x - 39 + 39 = 9 + 39 $,,,,$ x - 39 - 39 = 9 - 39 $,$ (x - 39) \times 39 = 9 \times 39 $,$ (x - 39) \div 39 = 9 \div 39 $,60,3,,,Let the initial number of items be $x$.<br>Since 39 items were lost we can write that as $x - 39$<br>Since 9 items are now left we can write the equation as $x - 39 = 9$<br>Add 39 on both sides<br>We get the equation as $x - 39 + 39 = 9 + 39$,
text,Text,30202,1,"kabir spent 7 hours working, now kabir has 7 hours left. Select the correct statement from below to solve for $x$.",$ x - 7 + 7 = 7 + 7 $,,,,$ x - 7 - 7 = 7 - 7 $,$ (x - 7) \times 7 = 7 \times 7 $,$ (x - 7) \div 7 = 7 \div 7 $,60,3,,,Let the initial time be $x$.<br>Since 7 Hours were spent we can write the equation as $x - 7$<br>Since 7 Hours are left we can write the equation as $x - 7 = 7$<br>Adding 7 on both sides<br>We get the equation as $x - 7 + 7 = 7 + 7$,
text,Text,30202,1,"Shusma gave 43 tomatoes to Ram, now Shusma has 37 tomatoes. Select the correct statement from below to solve for $x$.",$ x - 43 + 43 = 37 + 43 $,,,,$ x - 43 - 43 = 37 - 43 $,$ (x - 43) \times 43 = 37 \times 43 $,$ (x - 43) \div 43 = 37 \div 43 $,60,3,,,Let the initial number of items be $x$.<br>Since 43 items were given we can write that as $x - 43$<br>Since 37 items are now left we can write the equation as $x - 43 = 37$<br>Add 43 on both sides<br>We get the equation as $x - 43 + 43 = 37 + 43$,
text,Text,30202,1,"Shanti lent 34 laptops to Arujun, now Shanti has 39 laptops. Select the correct statement from below to solve for $x$.",$ x - 34 + 34 = 39 + 34 $,,,,$ x - 34 - 34 = 39 - 34 $,$ (x - 34) \times 34 = 39 \times 34 $,$ (x - 34) \div 34 = 39 \div 34 $,60,3,,,Let the initial number of items be $x$.<br>Since 34 items were lent we can write that as $x - 34$<br>Since 39 items are now left we can write the equation as $x - 34 = 39$<br>Add 34 on both sides<br>We get the equation as $x - 34 + 34 = 39 + 34$,
text,Text,30202,1,kabir lost 21 bracelets now kabir has 37 bracelets. Select the correct statement from below to solve for $x$.,$ x - 21 + 21 = 37 + 21 $,,,,$ x - 21 - 21 = 37 - 21 $,$ (x - 21) \times 21 = 37 \times 21 $,$ (x - 21) \div 21 = 37 \div 21 $,60,3,,,Let the initial number of items be $x$.<br>Since 21 items were lost we can write that as $x - 21$<br>Since 37 items are now left we can write the equation as $x - 21 = 37$<br>Add 21 on both sides<br>We get the equation as $x - 21 + 21 = 37 + 21$,
text,Text,30202,1,"Arujun lent 26 books to Ram, now Arujun has 19 books. Select the correct statement from below to solve for $x$.",$ x - 26 + 26 = 19 + 26 $,,,,$ x - 26 - 26 = 19 - 26 $,$ (x - 26) \times 26 = 19 \times 26 $,$ (x - 26) \div 26 = 19 \div 26 $,60,3,,,Let the initial number of items be $x$.<br>Since 26 items were lent we can write that as $x - 26$<br>Since 19 items are now left we can write the equation as $x - 26 = 19$<br>Add 26 on both sides<br>We get the equation as $x - 26 + 26 = 19 + 26$,
text,Text,30202,1,"kabir spent 22 days travling, now kabir has 48 days left. Select the correct statement from below to solve for $x$.",$ x - 22 + 22 = 48 + 22 $,,,,$ x - 22 - 22 = 48 - 22 $,$ (x - 22) \times 22 = 48 \times 22 $,$ (x - 22) \div 22 = 48 \div 22 $,60,3,,,Let the initial time be $x$.<br>Since 22 days were spent we can write the equation as $x - 22$<br>Since 48 days are left we can write the equation as $x - 22 = 48$<br>Adding 22 on both sides<br>We get the equation as $x - 22 + 22 = 48 + 22$,
text,Text,30202,1,"Nidhi lent 14 sanitizers to Shusma, now Nidhi has 27 sanitizers. Select the correct statement from below to solve for $x$.",$ x - 14 + 14 = 27 + 14 $,,,,$ x - 14 - 14 = 27 - 14 $,$ (x - 14) \times 14 = 27 \times 14 $,$ (x - 14) \div 14 = 27 \div 14 $,60,3,,,Let the initial number of items be $x$.<br>Since 14 items were lent we can write that as $x - 14$<br>Since 27 items are now left we can write the equation as $x - 14 = 27$<br>Add 14 on both sides<br>We get the equation as $x - 14 + 14 = 27 + 14$,
text,Text,30202,1,"Aditya lent 37 sanitizers to Ali, now Aditya has 13 sanitizers. Select the correct statement from below to solve for $x$.",$ x - 37 + 37 = 13 + 37 $,,,,$ x - 37 - 37 = 13 - 37 $,$ (x - 37) \times 37 = 13 \times 37 $,$ (x - 37) \div 37 = 13 \div 37 $,60,3,,,Let the initial number of items be $x$.<br>Since 37 items were lent we can write that as $x - 37$<br>Since 13 items are now left we can write the equation as $x - 37 = 13$<br>Add 37 on both sides<br>We get the equation as $x - 37 + 37 = 13 + 37$,
text,Text,30202,1,"Bhavya gave 6 flowers to Aditya, now Bhavya has 1 flowers. Select the correct statement from below to solve for $x$.",$ x - 6 + 6 = 1 + 6 $,,,,$ x - 6 - 6 = 1 - 6 $,$ (x - 6) \times 6 = 1 \times 6 $,$ (x - 6) \div 6 = 1 \div 6 $,60,3,,,Let the initial number of items be $x$.<br>Since 6 items were given we can write that as $x - 6$<br>Since 1 items are now left we can write the equation as $x - 6 = 1$<br>Add 6 on both sides<br>We get the equation as $x - 6 + 6 = 1 + 6$,
text,Text,30202,1,"Mary gave 14 chairs to Bhavya, now Mary has 33 chairs. Select the correct statement from below to solve for $x$.",$ x - 14 + 14 = 33 + 14 $,,,,$ x - 14 - 14 = 33 - 14 $,$ (x - 14) \times 14 = 33 \times 14 $,$ (x - 14) \div 14 = 33 \div 14 $,60,3,,,Let the initial number of items be $x$.<br>Since 14 items were given we can write that as $x - 14$<br>Since 33 items are now left we can write the equation as $x - 14 = 33$<br>Add 14 on both sides<br>We get the equation as $x - 14 + 14 = 33 + 14$,
text,Text,30202,1,Thomas lost 31 shirt buttons now Thomas has 17 shirt buttons. Select the correct statement from below to solve for $x$.,$ x - 31 + 31 = 17 + 31 $,,,,$ x - 31 - 31 = 17 - 31 $,$ (x - 31) \times 31 = 17 \times 31 $,$ (x - 31) \div 31 = 17 \div 31 $,60,3,,,Let the initial number of items be $x$.<br>Since 31 items were lost we can write that as $x - 31$<br>Since 17 items are now left we can write the equation as $x - 31 = 17$<br>Add 31 on both sides<br>We get the equation as $x - 31 + 31 = 17 + 31$,
text,Text,30202,1,"Shusma spent 3 hours playing, now Shusma has 15 hours left. Select the correct statement from below to solve for $x$.",$ x - 3 + 3 = 15 + 3 $,,,,$ x - 3 - 3 = 15 - 3 $,$ (x - 3) \times 3 = 15 \times 3 $,$ (x - 3) \div 3 = 15 \div 3 $,60,3,,,Let the initial time be $x$.<br>Since 3 Hours were spent we can write the equation as $x - 3$<br>Since 15 Hours are left we can write the equation as $x - 3 = 15$<br>Adding 3 on both sides<br>We get the equation as $x - 3 + 3 = 15 + 3$,
text,Text,30202,1,"Sita lent 14 sanitizers to Bhavya, now Sita has 43 sanitizers. Select the correct statement from below to solve for $x$.",$ x - 14 + 14 = 43 + 14 $,,,,$ x - 14 - 14 = 43 - 14 $,$ (x - 14) \times 14 = 43 \times 14 $,$ (x - 14) \div 14 = 43 \div 14 $,60,3,,,Let the initial number of items be $x$.<br>Since 14 items were lent we can write that as $x - 14$<br>Since 43 items are now left we can write the equation as $x - 14 = 43$<br>Add 14 on both sides<br>We get the equation as $x - 14 + 14 = 43 + 14$,
text,Text,30202,1,Nidhi lost 40 bracelets now Nidhi has 42 bracelets. Select the correct statement from below to solve for $x$.,$ x - 40 + 40 = 42 + 40 $,,,,$ x - 40 - 40 = 42 - 40 $,$ (x - 40) \times 40 = 42 \times 40 $,$ (x - 40) \div 40 = 42 \div 40 $,60,3,,,Let the initial number of items be $x$.<br>Since 40 items were lost we can write that as $x - 40$<br>Since 42 items are now left we can write the equation as $x - 40 = 42$<br>Add 40 on both sides<br>We get the equation as $x - 40 + 40 = 42 + 40$,
text,Text,30202,1,kabir lost 2 pen caps now kabir has 22 pen caps. Select the correct statement from below to solve for $x$.,$ x - 2 + 2 = 22 + 2 $,,,,$ x - 2 - 2 = 22 - 2 $,$ (x - 2) \times 2 = 22 \times 2 $,$ (x - 2) \div 2 = 22 \div 2 $,60,3,,,Let the initial number of items be $x$.<br>Since 2 items were lost we can write that as $x - 2$<br>Since 22 items are now left we can write the equation as $x - 2 = 22$<br>Add 2 on both sides<br>We get the equation as $x - 2 + 2 = 22 + 2$,
text,Text,30202,1,"Sristi spent 11 months researching, now Sristi has 28 months left. Select the correct statement from below to solve for $x$.",$ x - 11 + 11 = 28 + 11 $,,,,$ x - 11 - 11 = 28 - 11 $,$ (x - 11) \times 11 = 28 \times 11 $,$ (x - 11) \div 11 = 28 \div 11 $,60,3,,,Let the initial time be $x$.<br>Since 11 months were spent we can write the equation as $x - 11$<br>Since 28 months are left we can write the equation as $x - 11 = 28$<br>Adding 11 on both sides<br>We get the equation as $x - 11 + 11 = 28 + 11$,
text,Text,30202,1,41 years ago Shanti was 1 years old. Select the correct statement from below to solve for $x$.,$ x - 41 + 41 = 1 + 41 $,,,,$ x - 41 - 41 = 1 - 41 $,$ (x - 41) \times 41 = 1 \times 41 $,$ (x - 41) \div 41 = 1 \div 41 $,60,3,,,Let the initial age be $x$.<br>The current age after 41 years is 1.<br>Therefore we can write the equation as $x + 41 = 1$<br>By adding 41 from both sides<br>We get the equation as $x + 41 + 41 = 1 + 41$.,
text,Text,30202,1,"Ali gave 12 onions to Sita, now Ali has 22 onions. Select the correct statement from below to solve for $x$.",$ x - 12 + 12 = 22 + 12 $,,,,$ x - 12 - 12 = 22 - 12 $,$ (x - 12) \times 12 = 22 \times 12 $,$ (x - 12) \div 12 = 22 \div 12 $,60,3,,,Let the initial number of items be $x$.<br>Since 12 items were given we can write that as $x - 12$<br>Since 22 items are now left we can write the equation as $x - 12 = 22$<br>Add 12 on both sides<br>We get the equation as $x - 12 + 12 = 22 + 12$,
text,Text,30202,1,"Karan gave 6 chairs to Nidhi, now Karan has 17 chairs. Select the correct statement from below to solve for $x$.",$ x - 6 + 6 = 17 + 6 $,,,,$ x - 6 - 6 = 17 - 6 $,$ (x - 6) \times 6 = 17 \times 6 $,$ (x - 6) \div 6 = 17 \div 6 $,60,3,,,Let the initial number of items be $x$.<br>Since 6 items were given we can write that as $x - 6$<br>Since 17 items are now left we can write the equation as $x - 6 = 17$<br>Add 6 on both sides<br>We get the equation as $x - 6 + 6 = 17 + 6$,
text,Text,30202,1,"Nidhi gave 17 flowers to Sita, now Nidhi has 50 flowers. Select the correct statement from below to solve for $x$.",$ x - 17 + 17 = 50 + 17 $,,,,$ x - 17 - 17 = 50 - 17 $,$ (x - 17) \times 17 = 50 \times 17 $,$ (x - 17) \div 17 = 50 \div 17 $,60,3,,,Let the initial number of items be $x$.<br>Since 17 items were given we can write that as $x - 17$<br>Since 50 items are now left we can write the equation as $x - 17 = 50$<br>Add 17 on both sides<br>We get the equation as $x - 17 + 17 = 50 + 17$,
text,Text,30202,1,Ram lost 40 hair bands now Ram has 13 hair bands. Select the correct statement from below to solve for $x$.,$ x - 40 + 40 = 13 + 40 $,,,,$ x - 40 - 40 = 13 - 40 $,$ (x - 40) \times 40 = 13 \times 40 $,$ (x - 40) \div 40 = 13 \div 40 $,60,3,,,Let the initial number of items be $x$.<br>Since 40 items were lost we can write that as $x - 40$<br>Since 13 items are now left we can write the equation as $x - 40 = 13$<br>Add 40 on both sides<br>We get the equation as $x - 40 + 40 = 13 + 40$,
text,Text,30202,1,"Shusma spent 44 days fasting, now Shusma has 30 days left. Select the correct statement from below to solve for $x$.",$ x - 44 + 44 = 30 + 44 $,,,,$ x - 44 - 44 = 30 - 44 $,$ (x - 44) \times 44 = 30 \times 44 $,$ (x - 44) \div 44 = 30 \div 44 $,60,3,,,Let the initial time be $x$.<br>Since 44 days were spent we can write the equation as $x - 44$<br>Since 30 days are left we can write the equation as $x - 44 = 30$<br>Adding 44 on both sides<br>We get the equation as $x - 44 + 44 = 30 + 44$,
text,Text,30202,1,"Sristi lent 18 pencils to Mary, now Sristi has 34 pencils. Select the correct statement from below to solve for $x$.",$ x - 18 + 18 = 34 + 18 $,,,,$ x - 18 - 18 = 34 - 18 $,$ (x - 18) \times 18 = 34 \times 18 $,$ (x - 18) \div 18 = 34 \div 18 $,60,3,,,Let the initial number of items be $x$.<br>Since 18 items were lent we can write that as $x - 18$<br>Since 34 items are now left we can write the equation as $x - 18 = 34$<br>Add 18 on both sides<br>We get the equation as $x - 18 + 18 = 34 + 18$,
text,Text,30202,1,"Sristi gave 6 onions to Aditya, now Sristi has 35 onions. Select the correct statement from below to solve for $x$.",$ x - 6 + 6 = 35 + 6 $,,,,$ x - 6 - 6 = 35 - 6 $,$ (x - 6) \times 6 = 35 \times 6 $,$ (x - 6) \div 6 = 35 \div 6 $,60,3,,,Let the initial number of items be $x$.<br>Since 6 items were given we can write that as $x - 6$<br>Since 35 items are now left we can write the equation as $x - 6 = 35$<br>Add 6 on both sides<br>We get the equation as $x - 6 + 6 = 35 + 6$,
text,Text,30202,1,Sita lost 50 pages now Sita has 16 pages. Select the correct statement from below to solve for $x$.,$ x - 50 + 50 = 16 + 50 $,,,,$ x - 50 - 50 = 16 - 50 $,$ (x - 50) \times 50 = 16 \times 50 $,$ (x - 50) \div 50 = 16 \div 50 $,60,3,,,Let the initial number of items be $x$.<br>Since 50 items were lost we can write that as $x - 50$<br>Since 16 items are now left we can write the equation as $x - 50 = 16$<br>Add 50 on both sides<br>We get the equation as $x - 50 + 50 = 16 + 50$,
text,Text,30202,1,"kabir lent 41 soaps to Sita, now kabir has 41 soaps. Select the correct statement from below to solve for $x$.",$ x - 41 + 41 = 41 + 41 $,,,,$ x - 41 - 41 = 41 - 41 $,$ (x - 41) \times 41 = 41 \times 41 $,$ (x - 41) \div 41 = 41 \div 41 $,60,3,,,Let the initial number of items be $x$.<br>Since 41 items were lent we can write that as $x - 41$<br>Since 41 items are now left we can write the equation as $x - 41 = 41$<br>Add 41 on both sides<br>We get the equation as $x - 41 + 41 = 41 + 41$,
text,Text,30202,1,"Nidhi spent 23 months training, now Nidhi has 14 months left. Select the correct statement from below to solve for $x$.",$ x - 23 + 23 = 14 + 23 $,,,,$ x - 23 - 23 = 14 - 23 $,$ (x - 23) \times 23 = 14 \times 23 $,$ (x - 23) \div 23 = 14 \div 23 $,60,3,,,Let the initial time be $x$.<br>Since 23 months were spent we can write the equation as $x - 23$<br>Since 14 months are left we can write the equation as $x - 23 = 14$<br>Adding 23 on both sides<br>We get the equation as $x - 23 + 23 = 14 + 23$,
text,Text,30202,1,"Sristi lent 7 sanitizers to Mary, now Sristi has 23 sanitizers. Select the correct statement from below to solve for $x$.",$ x - 7 + 7 = 23 + 7 $,,,,$ x - 7 - 7 = 23 - 7 $,$ (x - 7) \times 7 = 23 \times 7 $,$ (x - 7) \div 7 = 23 \div 7 $,60,3,,,Let the initial number of items be $x$.<br>Since 7 items were lent we can write that as $x - 7$<br>Since 23 items are now left we can write the equation as $x - 7 = 23$<br>Add 7 on both sides<br>We get the equation as $x - 7 + 7 = 23 + 7$,
text,Text,30202,1,"Ram gave 6 onions to Shanti, now Ram has 4 onions. Select the correct statement from below to solve for $x$.",$ x - 6 + 6 = 4 + 6 $,,,,$ x - 6 - 6 = 4 - 6 $,$ (x - 6) \times 6 = 4 \times 6 $,$ (x - 6) \div 6 = 4 \div 6 $,60,3,,,Let the initial number of items be $x$.<br>Since 6 items were given we can write that as $x - 6$<br>Since 4 items are now left we can write the equation as $x - 6 = 4$<br>Add 6 on both sides<br>We get the equation as $x - 6 + 6 = 4 + 6$,
text,Text,30202,1,"Sita gave 34 tomatoes to Aditya, now Sita has 26 tomatoes. Select the correct statement from below to solve for $x$.",$ x - 34 + 34 = 26 + 34 $,,,,$ x - 34 - 34 = 26 - 34 $,$ (x - 34) \times 34 = 26 \times 34 $,$ (x - 34) \div 34 = 26 \div 34 $,60,3,,,Let the initial number of items be $x$.<br>Since 34 items were given we can write that as $x - 34$<br>Since 26 items are now left we can write the equation as $x - 34 = 26$<br>Add 34 on both sides<br>We get the equation as $x - 34 + 34 = 26 + 34$,
text,Text,30202,1,24 years ago Ram was 48 years old. Select the correct statement from below to solve for $x$.,$ x - 24 + 24 = 48 + 24 $,,,,$ x - 24 - 24 = 48 - 24 $,$ (x - 24) \times 24 = 48 \times 24 $,$ (x - 24) \div 24 = 48 \div 24 $,60,3,,,Let the initial age be $x$.<br>The current age after 24 years is 48.<br>Therefore we can write the equation as $x + 24 = 48$<br>By adding 24 from both sides<br>We get the equation as $x + 24 + 24 = 48 + 24$.,
text,Text,30202,1,"Sristi gave 18 tomatoes to kabir, now Sristi has 2 tomatoes. Select the correct statement from below to solve for $x$.",$ x - 18 + 18 = 2 + 18 $,,,,$ x - 18 - 18 = 2 - 18 $,$ (x - 18) \times 18 = 2 \times 18 $,$ (x - 18) \div 18 = 2 \div 18 $,60,3,,,Let the initial number of items be $x$.<br>Since 18 items were given we can write that as $x - 18$<br>Since 2 items are now left we can write the equation as $x - 18 = 2$<br>Add 18 on both sides<br>We get the equation as $x - 18 + 18 = 2 + 18$,
text,Text,30202,1,Ram lost 45 bags now Ram has 3 bags. Select the correct statement from below to solve for $x$.,$ x - 45 + 45 = 3 + 45 $,,,,$ x - 45 - 45 = 3 - 45 $,$ (x - 45) \times 45 = 3 \times 45 $,$ (x - 45) \div 45 = 3 \div 45 $,60,3,,,Let the initial number of items be $x$.<br>Since 45 items were lost we can write that as $x - 45$<br>Since 3 items are now left we can write the equation as $x - 45 = 3$<br>Add 45 on both sides<br>We get the equation as $x - 45 + 45 = 3 + 45$,
text,Text,30202,1,"Ram gave 29 flowers to Ali, now Ram has 8 flowers. Select the correct statement from below to solve for $x$.",$ x - 29 + 29 = 8 + 29 $,,,,$ x - 29 - 29 = 8 - 29 $,$ (x - 29) \times 29 = 8 \times 29 $,$ (x - 29) \div 29 = 8 \div 29 $,60,3,,,Let the initial number of items be $x$.<br>Since 29 items were given we can write that as $x - 29$<br>Since 8 items are now left we can write the equation as $x - 29 = 8$<br>Add 29 on both sides<br>We get the equation as $x - 29 + 29 = 8 + 29$,
text,Text,30202,1,"Thomas spent 25 hours watching sports, now Thomas has 41 hours left. Select the correct statement from below to solve for $x$.",$ x - 25 + 25 = 41 + 25 $,,,,$ x - 25 - 25 = 41 - 25 $,$ (x - 25) \times 25 = 41 \times 25 $,$ (x - 25) \div 25 = 41 \div 25 $,60,3,,,Let the initial time be $x$.<br>Since 25 Hours were spent we can write the equation as $x - 25$<br>Since 41 Hours are left we can write the equation as $x - 25 = 41$<br>Adding 25 on both sides<br>We get the equation as $x - 25 + 25 = 41 + 25$,
text,Text,30202,1,Sristi lost 49 bottles now Sristi has 3 bottles. Select the correct statement from below to solve for $x$.,$ x - 49 + 49 = 3 + 49 $,,,,$ x - 49 - 49 = 3 - 49 $,$ (x - 49) \times 49 = 3 \times 49 $,$ (x - 49) \div 49 = 3 \div 49 $,60,3,,,Let the initial number of items be $x$.<br>Since 49 items were lost we can write that as $x - 49$<br>Since 3 items are now left we can write the equation as $x - 49 = 3$<br>Add 49 on both sides<br>We get the equation as $x - 49 + 49 = 3 + 49$,
text,Text,30202,1,"kabir lent 19 balls to Karan, now kabir has 42 balls. Select the correct statement from below to solve for $x$.",$ x - 19 + 19 = 42 + 19 $,,,,$ x - 19 - 19 = 42 - 19 $,$ (x - 19) \times 19 = 42 \times 19 $,$ (x - 19) \div 19 = 42 \div 19 $,60,3,,,Let the initial number of items be $x$.<br>Since 19 items were lent we can write that as $x - 19$<br>Since 42 items are now left we can write the equation as $x - 19 = 42$<br>Add 19 on both sides<br>We get the equation as $x - 19 + 19 = 42 + 19$,
