Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,text,30102,7,Factory is $650$ metres from Playground. Hospital is $550$ metres from Playground. Assuming Factory and Hospital are in the same direction from Playground which of the following statement is correct?,Factory is nearer to Hospital than Playground,,,,Factory is at same distance from Playground and Hospital,Hospital is at same distance from Playground and Factory,Playground is nearer to Hospital than Factory,60,3,,,"Let the distance between Playground and Factory be $x$, and the distance between Playground and Hospital be $y$.
Here $x=$$650$$m$ and $y=$$550$$m$.
Playground---$550$$m$--->Hospital
Playground-----$650$$m$----->Factory
Distance between Factory and Hospital $= $$650$$-$$550$$ = $$100$$m$    ...([distance between Playground & Factory] $-$ [distance between Playground & Hospital])
Playground----$550$$m$---->Hospital----$100$$m$---->Factory
As we can see that the distance between Playground and Hospital is $550$$m$, and the distance between Factory and Hospital is $100$$m$.
Since the distance between Factory and Hospital $<$ distance between Playground and Hospital
Factory is nearer to Hospital than Playground",
text,text,30102,7,Theatre is $100$ metres from Hospital. Petrol Pump is $900$ metres from Hospital. Assuming Theatre and Petrol Pump are in the same direction from Hospital which of the following statement is correct?,Hospital is nearer to Theatre than Petrol Pump,,,,Petrol Pump is at same distance from Hospital and Theatre,Theatre is at same distance from Hospital and Petrol Pump,Petrol Pump is nearer to Theatre than Hospital,60,3,,,"Let the distance between Hospital and Theatre be $x$, and the distance between Hospital and Petrol Pump be $y$.
Here $x=$$100$$m$ and $y=$$900$$m$.
Hospital---$100$$m$--->Theatre
Hospital-----$900$$m$----->Petrol Pump
Distance between Theatre and Petrol Pump $= $$900$$-$$100$$ = $$800$$m$    ...([distance between Hospital & Petrol Pump] $-$ [distance between Hospital & Theatre])
Hospital----$100$$m$---->Theatre----$800$$m$---->Petrol Pump
As we can see that the distance between Hospital and Theatre is $100$$m$, and the distance between Theatre and Petrol Pump is $800$$m$.
Since the distance between Hospital and Theatre $<$ distance between Theatre and Petrol Pump
Hospital is nearer to Theatre than Petrol Pump",
text,text,30102,7,Theatre is $250$ metres from Medicine Shop. Library is $800$ metres from Medicine Shop. Assuming Theatre and Library are in the same direction from Medicine Shop which of the following statement is correct?,Medicine Shop is nearer to Theatre than Library,,,,Library is nearer to Theatre than Medicine Shop,Theatre is at same distance from Medicine Shop and Library,Library is at same distance from Medicine Shop and Theatre,60,3,,,"Let the distance between Medicine Shop and Theatre be $x$, and the distance between Medicine Shop and Library be $y$.
Here $x=$$250$$m$ and $y=$$800$$m$.
Medicine Shop---$250$$m$--->Theatre
Medicine Shop-----$800$$m$----->Library
Distance between Theatre and Library $= $$800$$-$$250$$ = $$550$$m$    ...([distance between Medicine Shop & Library] $-$ [distance between Medicine Shop & Theatre])
Medicine Shop----$250$$m$---->Theatre----$550$$m$---->Library
As we can see that the distance between Medicine Shop and Theatre is $250$$m$, and the distance between Theatre and Library is $550$$m$.
Since the distance between Medicine Shop and Theatre $<$ distance between Theatre and Library
Medicine Shop is nearer to Theatre than Library",
text,text,30102,7,Hospital is $350$ metres from Home. Police Station is $300$ metres from Home. Assuming Hospital and Police Station are in the same direction from Home which of the following statement is correct?,Hospital is nearer to Police Station than Home,,,,Home is nearer to Police Station than Hospital,Police Station is at same distance from Home and Hospital,Hospital is at same distance from Home and Police Station,60,3,,,"Let the distance between Home and Hospital be $x$, and the distance between Home and Police Station be $y$.
Here $x=$$350$$m$ and $y=$$300$$m$.
Home---$300$$m$--->Police Station
Home-----$350$$m$----->Hospital
Distance between Hospital and Police Station $= $$350$$-$$300$$ = $$50$$m$    ...([distance between Home & Hospital] $-$ [distance between Home & Police Station])
Home----$300$$m$---->Police Station----$50$$m$---->Hospital
As we can see that the distance between Home and Police Station is $300$$m$, and the distance between Hospital and Police Station is $50$$m$.
Since the distance between Hospital and Police Station $<$ distance between Home and Police Station
Hospital is nearer to Police Station than Home",
text,text,30102,7,Coffee Shop is $300$ metres from Hospital. Home is $100$ metres from Hospital. Assuming Coffee Shop and Home are in the same direction from Hospital which of the following statement is correct?,Hospital is nearer to Home than Coffee Shop,,,,Coffee Shop is at same distance from Hospital and Home,Coffee Shop is nearer to Home than Hospital,Home is at same distance from Hospital and Coffee Shop,60,3,,,"Let the distance between Hospital and Coffee Shop be $x$, and the distance between Hospital and Home be $y$.
Here $x=$$300$$m$ and $y=$$100$$m$.
Hospital---$100$$m$--->Home
Hospital-----$300$$m$----->Coffee Shop
Distance between Coffee Shop and Home $= $$300$$-$$100$$ = $$200$$m$    ...([distance between Hospital & Coffee Shop] $-$ [distance between Hospital & Home])
Hospital----$100$$m$---->Home----$200$$m$---->Coffee Shop
As we can see that the distance between Hospital and Home is $100$$m$, and the distance between Coffee Shop and Home is $200$$m$.
Since the distance between Hospital and Home $<$ distance between Coffee Shop and Home
Hospital is nearer to Home than Coffee Shop",
text,text,30102,7,Medicine Shop is $150$ metres from Restaurant. Theatre is $700$ metres from Restaurant. Assuming Medicine Shop and Theatre are in the same direction from Restaurant which of the following statement is correct?,Restaurant is nearer to Medicine Shop than Theatre,,,,Theatre is at same distance from Restaurant and Medicine Shop,Theatre is nearer to Medicine Shop than Restaurant,Medicine Shop is at same distance from Restaurant and Theatre,60,3,,,"Let the distance between Restaurant and Medicine Shop be $x$, and the distance between Restaurant and Theatre be $y$.
Here $x=$$150$$m$ and $y=$$700$$m$.
Restaurant---$150$$m$--->Medicine Shop
Restaurant-----$700$$m$----->Theatre
Distance between Medicine Shop and Theatre $= $$700$$-$$150$$ = $$550$$m$    ...([distance between Restaurant & Theatre] $-$ [distance between Restaurant & Medicine Shop])
Restaurant----$150$$m$---->Medicine Shop----$550$$m$---->Theatre
As we can see that the distance between Restaurant and Medicine Shop is $150$$m$, and the distance between Medicine Shop and Theatre is $550$$m$.
Since the distance between Restaurant and Medicine Shop $<$ distance between Medicine Shop and Theatre
Restaurant is nearer to Medicine Shop than Theatre",
text,text,30102,7,Playground is $50$ metres from Tuition. Restaurant is $600$ metres from Tuition. Assuming Playground and Restaurant are in the same direction from Tuition which of the following statement is correct?,Tuition is nearer to Playground than Restaurant,,,,Playground is at same distance from Tuition and Restaurant,Restaurant is at same distance from Tuition and Playground,Restaurant is nearer to Playground than Tuition,60,3,,,"Let the distance between Tuition and Playground be $x$, and the distance between Tuition and Restaurant be $y$.
Here $x=$$50$$m$ and $y=$$600$$m$.
Tuition---$50$$m$--->Playground
Tuition-----$600$$m$----->Restaurant
Distance between Playground and Restaurant $= $$600$$-$$50$$ = $$550$$m$    ...([distance between Tuition & Restaurant] $-$ [distance between Tuition & Playground])
Tuition----$50$$m$---->Playground----$550$$m$---->Restaurant
As we can see that the distance between Tuition and Playground is $50$$m$, and the distance between Playground and Restaurant is $550$$m$.
Since the distance between Tuition and Playground $<$ distance between Playground and Restaurant
Tuition is nearer to Playground than Restaurant",
text,text,30102,7,Stationary is $650$ metres from Salon. Library is $600$ metres from Salon. Assuming Stationary and Library are in the same direction from Salon which of the following statement is correct?,Stationary is nearer to Library than Salon,,,,Stationary is at same distance from Salon and Library,Library is at same distance from Salon and Stationary,Salon is nearer to Library than Stationary,60,3,,,"Let the distance between Salon and Stationary be $x$, and the distance between Salon and Library be $y$.
Here $x=$$650$$m$ and $y=$$600$$m$.
Salon---$600$$m$--->Library
Salon-----$650$$m$----->Stationary
Distance between Stationary and Library $= $$650$$-$$600$$ = $$50$$m$    ...([distance between Salon & Stationary] $-$ [distance between Salon & Library])
Salon----$600$$m$---->Library----$50$$m$---->Stationary
As we can see that the distance between Salon and Library is $600$$m$, and the distance between Stationary and Library is $50$$m$.
Since the distance between Stationary and Library $<$ distance between Salon and Library
Stationary is nearer to Library than Salon",
text,text,30102,7,Mall is $700$ metres from School. Police Station is $950$ metres from School. Assuming Mall and Police Station are in the same direction from School which of the following statement is correct?,Police Station is nearer to Mall than School,,,,School is nearer to Mall than Police Station,Police Station is at same distance from School and Mall,Mall is at same distance from School and Police Station,60,3,,,"Let the distance between School and Mall be $x$, and the distance between School and Police Station be $y$.
Here $x=$$700$$m$ and $y=$$950$$m$.
School---$700$$m$--->Mall
School-----$950$$m$----->Police Station
Distance between Mall and Police Station $= $$950$$-$$700$$ = $$250$$m$    ...([distance between School & Police Station] $-$ [distance between School & Mall])
School----$700$$m$---->Mall----$250$$m$---->Police Station
As we can see that the distance between School and Mall is $700$$m$, and the distance between Mall and Police Station is $250$$m$.
Since the distance between Mall and Police Station $<$ distance between School and Mall
Police Station is nearer to Mall than School",
text,text,30102,7,Hospital is $850$ metres from Restaurant. School is $150$ metres from Restaurant. Assuming Hospital and School are in the same direction from Restaurant which of the following statement is correct?,Restaurant is nearer to School than Hospital,,,,School is at same distance from Restaurant and Hospital,Hospital is at same distance from Restaurant and School,Hospital is nearer to School than Restaurant,60,3,,,"Let the distance between Restaurant and Hospital be $x$, and the distance between Restaurant and School be $y$.
Here $x=$$850$$m$ and $y=$$150$$m$.
Restaurant---$150$$m$--->School
Restaurant-----$850$$m$----->Hospital
Distance between Hospital and School $= $$850$$-$$150$$ = $$700$$m$    ...([distance between Restaurant & Hospital] $-$ [distance between Restaurant & School])
Restaurant----$150$$m$---->School----$700$$m$---->Hospital
As we can see that the distance between Restaurant and School is $150$$m$, and the distance between Hospital and School is $700$$m$.
Since the distance between Restaurant and School $<$ distance between Hospital and School
Restaurant is nearer to School than Hospital",
text,text,30102,7,Coffee Shop is $600$ metres from Restaurant. Supermarket is $200$ metres from Restaurant. Assuming Coffee Shop and Supermarket are in the same direction from Restaurant which of the following statement is correct?,Restaurant is nearer to Supermarket than Coffee Shop,,,,Supermarket is at same distance from Restaurant and Coffee Shop,Coffee Shop is nearer to Supermarket than Restaurant,Coffee Shop is at same distance from Restaurant and Supermarket,60,3,,,"Let the distance between Restaurant and Coffee Shop be $x$, and the distance between Restaurant and Supermarket be $y$.
Here $x=$$600$$m$ and $y=$$200$$m$.
Restaurant---$200$$m$--->Supermarket
Restaurant-----$600$$m$----->Coffee Shop
Distance between Coffee Shop and Supermarket $= $$600$$-$$200$$ = $$400$$m$    ...([distance between Restaurant & Coffee Shop] $-$ [distance between Restaurant & Supermarket])
Restaurant----$200$$m$---->Supermarket----$400$$m$---->Coffee Shop
As we can see that the distance between Restaurant and Supermarket is $200$$m$, and the distance between Coffee Shop and Supermarket is $400$$m$.
Since the distance between Restaurant and Supermarket $<$ distance between Coffee Shop and Supermarket
Restaurant is nearer to Supermarket than Coffee Shop",
text,text,30102,7,Factory is $800$ metres from Bus Stop. Mall is $600$ metres from Bus Stop. Assuming Factory and Mall are in the same direction from Bus Stop which of the following statement is correct?,Factory is nearer to Mall than Bus Stop,,,,Factory is at same distance from Bus Stop and Mall,Bus Stop is nearer to Mall than Factory,Mall is at same distance from Bus Stop and Factory,60,3,,,"Let the distance between Bus Stop and Factory be $x$, and the distance between Bus Stop and Mall be $y$.
Here $x=$$800$$m$ and $y=$$600$$m$.
Bus Stop---$600$$m$--->Mall
Bus Stop-----$800$$m$----->Factory
Distance between Factory and Mall $= $$800$$-$$600$$ = $$200$$m$    ...([distance between Bus Stop & Factory] $-$ [distance between Bus Stop & Mall])
Bus Stop----$600$$m$---->Mall----$200$$m$---->Factory
As we can see that the distance between Bus Stop and Mall is $600$$m$, and the distance between Factory and Mall is $200$$m$.
Since the distance between Factory and Mall $<$ distance between Bus Stop and Mall
Factory is nearer to Mall than Bus Stop",
text,text,30102,7,Salon is $350$ metres from Playground. Bus Stop is $650$ metres from Playground. Assuming Salon and Bus Stop are in the same direction from Playground which of the following statement is correct?,Bus Stop is nearer to Salon than Playground,,,,Bus Stop is at same distance from Playground and Salon,Playground is nearer to Salon than Bus Stop,Salon is at same distance from Playground and Bus Stop,60,3,,,"Let the distance between Playground and Salon be $x$, and the distance between Playground and Bus Stop be $y$.
Here $x=$$350$$m$ and $y=$$650$$m$.
Playground---$350$$m$--->Salon
Playground-----$650$$m$----->Bus Stop
Distance between Salon and Bus Stop $= $$650$$-$$350$$ = $$300$$m$    ...([distance between Playground & Bus Stop] $-$ [distance between Playground & Salon])
Playground----$350$$m$---->Salon----$300$$m$---->Bus Stop
As we can see that the distance between Playground and Salon is $350$$m$, and the distance between Salon and Bus Stop is $300$$m$.
Since the distance between Salon and Bus Stop $<$ distance between Playground and Salon
Bus Stop is nearer to Salon than Playground",
text,text,30102,7,Coffee Shop is $900$ metres from Library. Bus Stop is $750$ metres from Library. Assuming Coffee Shop and Bus Stop are in the same direction from Library which of the following statement is correct?,Coffee Shop is nearer to Bus Stop than Library,,,,Bus Stop is at same distance from Library and Coffee Shop,Coffee Shop is at same distance from Library and Bus Stop,Library is nearer to Bus Stop than Coffee Shop,60,3,,,"Let the distance between Library and Coffee Shop be $x$, and the distance between Library and Bus Stop be $y$.
Here $x=$$900$$m$ and $y=$$750$$m$.
Library---$750$$m$--->Bus Stop
Library-----$900$$m$----->Coffee Shop
Distance between Coffee Shop and Bus Stop $= $$900$$-$$750$$ = $$150$$m$    ...([distance between Library & Coffee Shop] $-$ [distance between Library & Bus Stop])
Library----$750$$m$---->Bus Stop----$150$$m$---->Coffee Shop
As we can see that the distance between Library and Bus Stop is $750$$m$, and the distance between Coffee Shop and Bus Stop is $150$$m$.
Since the distance between Coffee Shop and Bus Stop $<$ distance between Library and Bus Stop
Coffee Shop is nearer to Bus Stop than Library",
text,text,30102,7,Stationary is $550$ metres from Home. Tuition is $800$ metres from Home. Assuming Stationary and Tuition are in the same direction from Home which of the following statement is correct?,Tuition is nearer to Stationary than Home,,,,Stationary is at same distance from Home and Tuition,Tuition is at same distance from Home and Stationary,Home is nearer to Stationary than Tuition,60,3,,,"Let the distance between Home and Stationary be $x$, and the distance between Home and Tuition be $y$.
Here $x=$$550$$m$ and $y=$$800$$m$.
Home---$550$$m$--->Stationary
Home-----$800$$m$----->Tuition
Distance between Stationary and Tuition $= $$800$$-$$550$$ = $$250$$m$    ...([distance between Home & Tuition] $-$ [distance between Home & Stationary])
Home----$550$$m$---->Stationary----$250$$m$---->Tuition
As we can see that the distance between Home and Stationary is $550$$m$, and the distance between Stationary and Tuition is $250$$m$.
Since the distance between Stationary and Tuition $<$ distance between Home and Stationary
Tuition is nearer to Stationary than Home",
text,text,30102,7,Salon is $850$ metres from Tuition. Coffee Shop is $250$ metres from Tuition. Assuming Salon and Coffee Shop are in the same direction from Tuition which of the following statement is correct?,Tuition is nearer to Coffee Shop than Salon,,,,Salon is nearer to Coffee Shop than Tuition,Coffee Shop is at same distance from Tuition and Salon,Salon is at same distance from Tuition and Coffee Shop,60,3,,,"Let the distance between Tuition and Salon be $x$, and the distance between Tuition and Coffee Shop be $y$.
Here $x=$$850$$m$ and $y=$$250$$m$.
Tuition---$250$$m$--->Coffee Shop
Tuition-----$850$$m$----->Salon
Distance between Salon and Coffee Shop $= $$850$$-$$250$$ = $$600$$m$    ...([distance between Tuition & Salon] $-$ [distance between Tuition & Coffee Shop])
Tuition----$250$$m$---->Coffee Shop----$600$$m$---->Salon
As we can see that the distance between Tuition and Coffee Shop is $250$$m$, and the distance between Salon and Coffee Shop is $600$$m$.
Since the distance between Tuition and Coffee Shop $<$ distance between Salon and Coffee Shop
Tuition is nearer to Coffee Shop than Salon",
text,text,30102,7,Restaurant is $300$ metres from Stationary. Petrol Pump is $650$ metres from Stationary. Assuming Restaurant and Petrol Pump are in the same direction from Stationary which of the following statement is correct?,Stationary is nearer to Restaurant than Petrol Pump,,,,Petrol Pump is nearer to Restaurant than Stationary,Restaurant is at same distance from Stationary and Petrol Pump,Petrol Pump is at same distance from Stationary and Restaurant,60,3,,,"Let the distance between Stationary and Restaurant be $x$, and the distance between Stationary and Petrol Pump be $y$.
Here $x=$$300$$m$ and $y=$$650$$m$.
Stationary---$300$$m$--->Restaurant
Stationary-----$650$$m$----->Petrol Pump
Distance between Restaurant and Petrol Pump $= $$650$$-$$300$$ = $$350$$m$    ...([distance between Stationary & Petrol Pump] $-$ [distance between Stationary & Restaurant])
Stationary----$300$$m$---->Restaurant----$350$$m$---->Petrol Pump
As we can see that the distance between Stationary and Restaurant is $300$$m$, and the distance between Restaurant and Petrol Pump is $350$$m$.
Since the distance between Stationary and Restaurant $<$ distance between Restaurant and Petrol Pump
Stationary is nearer to Restaurant than Petrol Pump",
text,text,30102,7,Theatre is $900$ metres from Supermarket. Stationary is $150$ metres from Supermarket. Assuming Theatre and Stationary are in the same direction from Supermarket which of the following statement is correct?,Supermarket is nearer to Stationary than Theatre,,,,Theatre is nearer to Stationary than Supermarket,Stationary is at same distance from Supermarket and Theatre,Theatre is at same distance from Supermarket and Stationary,60,3,,,"Let the distance between Supermarket and Theatre be $x$, and the distance between Supermarket and Stationary be $y$.
Here $x=$$900$$m$ and $y=$$150$$m$.
Supermarket---$150$$m$--->Stationary
Supermarket-----$900$$m$----->Theatre
Distance between Theatre and Stationary $= $$900$$-$$150$$ = $$750$$m$    ...([distance between Supermarket & Theatre] $-$ [distance between Supermarket & Stationary])
Supermarket----$150$$m$---->Stationary----$750$$m$---->Theatre
As we can see that the distance between Supermarket and Stationary is $150$$m$, and the distance between Theatre and Stationary is $750$$m$.
Since the distance between Supermarket and Stationary $<$ distance between Theatre and Stationary
Supermarket is nearer to Stationary than Theatre",
